Gene,TNBC1,TNBC2,TNBC3,TNBC4,TNBC5,TNBC6,TNBC7,TNBC8,TNBC9,TNBC10,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10
DMTF1,46.21020079,33.4775355,83.26618872,49.15841694,39.66052968,27.67632992,128.7926412,47.58868806,37.40067187,43.27928142,43.37100392,43.34214016,48.64898586,46.90720348,32.45162,61.21743089,41.72394515,45.11373514,25.13391549,50.50436251
DMWD,22.76815102,46.79884518,22.28745528,23.62116904,13.35933631,23.92483789,32.92662547,21.17311458,13.16161048,46.25266716,21.81179642,18.85285917,21.509056,22.89610872,26.69286431,14.78857322,19.14594663,17.6005246,31.96685875,19.34034523
DMXL1,27.5817136,18.9363966,16.14801279,23.11859097,74.05439792,39.02761871,25.51449241,12.73168588,21.74092491,20.41724879,36.29851407,70.66351486,77.28852181,104.6531085,39.93612658,75.82444797,89.91975957,62.33978049,26.35252958,102.2980814
DMXL2,22.81628664,18.45233738,32.104168,12.10899024,20.2477441,49.54389799,22.98307596,11.65109741,26.50879682,11.76139251,16.50742904,57.41931188,29.27172283,31.73820733,14.33123565,24.41104888,28.55957467,20.22187932,7.725142858,31.68524644
DNA2,24.52510136,6.931727999,23.02290932,18.0613992,6.390644053,16.05880621,23.63869461,17.44989888,13.06168502,12.28999442,1.82755515,2.026890603,3.543186942,2.618920703,1.388103977,2.046632901,2.108260448,2.048621762,2.58955493,1.261923235
DNAH14,5.848478538,12.70171387,25.64496289,15.94114799,8.237186933,9.281917381,23.21982714,4.664718524,4.011293433,10.77026392,4.085997286,0.499781245,4.807560706,0.181509356,1.631960081,3.383546328,2.574038919,2.643382918,3.133579075,0.740694073
DNAH17,1.564407839,1.587714234,2.110433355,2.026017823,0.305080998,1.319073005,1.019851231,3.027787482,6.338129126,0.594677149,1.946420525,1.638171857,1.308479825,4.848892786,2.138430451,1.435944052,1.838599228,1.78428347,1.719116298,1.453955032
DNAH1,5.415257906,2.55583267,13.90967438,3.141112904,5.057921801,4.70751742,4.261521216,3.840903555,1.42750656,2.709084791,8.246285432,10.82859363,11.95274267,20.95136562,7.653330035,16.81870102,14.88039642,7.533641317,4.286910262,13.30506019
DNAH2,0.240678129,0.464696849,11.86319355,2.732768226,0.144512051,15.75626653,29.81243689,6.387240731,1.7843832,0.660752388,5.987843296,0.388718746,2.02887883,1.296495397,2.307253908,4.769975068,2.157289761,2.114706335,4.417476057,0.384063593
DNAH5,2.671527233,3.039891888,0.31976263,0.298405726,25.62680379,1.524799987,1.384083814,4.45074061,2.540961677,0.099112858,13.69923454,0.916265615,13.64347503,0.700107515,5.57117407,19.07990027,10.61484621,13.04068906,7.92099155,0.877859642
DNAJA1,349.3924401,219.8016096,88.25448575,225.6889621,207.2142249,228.719998,368.6033736,602.8827725,244.3605729,356.0133867,131.8365597,139.4389672,129.3924825,159.5467236,114.7624342,135.6884603,109.7030873,124.5473918,150.5858833,128.6887369
DNAJA2,96.99328604,73.15102899,93.40266408,103.9237204,119.1742718,87.54288179,163.5040063,106.7535813,146.6191988,92.50533432,83.33948647,90.51593652,79.14097639,124.8784367,84.9181987,84.1265153,121.2494904,95.80060259,71.6370994,123.6136108
DNAJA3,98.34108357,71.40841581,40.89764031,68.79037259,98.58933288,43.26317423,84.75692197,105.6301972,83.66615948,75.65614843,47.59072476,38.73304646,41.19506146,50.71889995,49.25893302,42.15403572,49.96086969,41.52314001,52.13927405,48.36457964
DNAJA4,71.50547217,43.83640276,56.50205663,79.34451195,68.09729002,44.75166946,30.35878576,10.59190674,105.1501332,106.8766988,42.8509679,32.87449965,48.48726363,61.14272294,54.47370201,33.32380506,55.9669605,38.74758794,49.46267525,46.19736365
DNAJB11,156.7536655,160.8625593,152.5267743,311.0329997,63.15176648,132.3913639,81.67915665,76.95715674,75.94334899,81.14039325,59.75956758,54.58721816,41.62142006,43.87340425,53.47951943,36.3442391,38.21834928,47.71306167,57.97121288,42.65849197
DNAJB12,81.06039389,48.0186744,100.6612758,71.22473509,55.09120539,66.60713594,31.21473233,59.6570424,28.47875587,79.15813609,79.78838337,61.97287433,65.36518318,66.61393352,80.11610926,58.34554279,67.46433434,68.28739205,85.08537626,72.1490893
DNAJB14,16.63085872,7.435149585,21.16828607,8.590943792,26.36542094,25.19550455,12.76635202,8.548417661,29.69213645,9.94432344,9.628095424,22.01814039,20.58282871,23.41470688,9.003917688,21.67120161,21.71998555,18.8120751,5.59256821,24.79953488
DNAJB1,269.1744196,236.4338843,119.3354133,228.5316693,302.6724633,77.7042914,129.1204505,228.3679286,169.9874812,318.9121401,158.4624039,180.1989043,151.0044526,377.5913195,195.4225302,174.1288476,146.2544399,141.9937191,161.0529079,316.4684008
DNAJB2,103.1546461,91.04185768,142.7740141,199.6334306,51.23755069,85.87286275,17.88381981,109.545993,163.5494266,151.6426731,115.3291307,82.01965536,83.47807244,93.6328976,115.9441984,91.55381212,71.90148714,96.79187119,129.7171171,83.72586333
DNAJB4,35.57222749,15.79969287,21.67990628,13.22408532,21.90160424,31.98449496,27.75452279,16.55119164,12.97603463,12.38910728,20.05853213,56.22539002,31.60934409,92.38826202,33.91475663,40.12390792,42.16520896,49.78371163,16.538334,61.06611133
DNAJB5,5.872546351,8.558166971,15.50848753,5.968114517,8.445926562,7.68450787,10.89055422,7.264550178,3.297540153,2.643009552,16.26969829,8.32968741,10.70307093,15.53201486,15.71933963,8.599159206,8.629159043,12.48998429,13.4265159,12.59179924
DNAJB6,97.69125262,93.11363113,130.2712953,132.6963146,191.350013,95.45731981,111.2912656,116.8105432,73.83063928,177.9075805,94.4979736,94.68078023,76.93567332,108.0239965,101.4628974,72.57294247,98.00959618,94.36877018,104.5614406,111.2412765
DNAJB9,42.14274041,29.43080044,32.58381195,22.94582976,140.0321779,43.60201867,28.10054375,26.00901544,16.23074959,53.45486819,32.39081485,41.84279642,39.29850082,43.380736,41.90573357,41.77441833,47.53391871,58.77121355,27.39705594,34.29139225
DNAJC10,125.1285593,145.3533019,114.922689,103.7666648,202.1884169,133.1295608,176.1793002,184.1921883,222.1200207,57.58457062,112.847816,126.7500768,105.2811689,86.761472,88.87617085,122.0717495,117.3271454,114.4584804,105.0837038,98.48487856
DNAJC11,100.988543,51.7362492,39.36277969,40.39471194,42.72739654,102.1615991,44.16320064,121.4324662,53.20316949,87.28539046,43.46015295,43.28660891,45.28222316,59.48320883,49.55906361,41.19673969,50.13247228,42.9990288,57.18781811,52.91847653
DNAJC12,1.853221594,1.820062659,6.523157642,1.287856291,2.23190835,1.561104748,2.057914092,16.78656735,3.140514432,4.096664806,23.6244934,0.555312494,16.80440944,0.518598159,6.509082162,10.67880231,29.51564627,8.458825338,35.36156942,0.822993414
DNAJC13,100.1461695,68.52342287,40.86566405,73.23504735,165.5626403,118.6197577,107.1025909,52.36039554,41.72601675,34.0617856,45.00540284,112.7562019,73.27487021,107.1942395,61.77062697,84.11001019,85.5806654,75.5126387,49.8761336,117.88009
DNAJC14,48.92986365,48.38655941,40.76973526,104.9445821,51.25360758,30.48389815,42.14170981,62.69552878,36.70119366,52.00121294,59.536695,52.75468693,57.57311231,52.79329258,58.11278541,56.84357832,68.24880334,53.10996846,62.23636218,58.92632845
DNAJC15,14.87390838,9.274574613,45.40629339,35.49457581,142.3604276,21.41980934,66.65456261,29.50755433,16.54480103,35.11898942,38.73525427,53.58765567,31.55053601,53.57118982,46.25762712,28.81791166,31.59939206,27.09467491,30.35654729,64.41295121
DNAJC16,37.25697439,22.34417349,24.90950884,17.38605992,31.18248932,50.53622814,26.06084128,20.80935213,23.5681333,53.71916915,27.76992338,32.79120277,45.17930902,38.86893202,33.18318831,42.84725009,39.71374332,37.07344543,27.33177304,36.40374202
DNAJC17,10.32509174,9.448835931,19.95318808,10.91536734,3.901825389,5.143174559,4.753235203,6.879389933,11.09172597,11.46405393,15.97253485,10.57870301,13.29062654,8.245710728,16.56345691,11.12444012,10.68839018,14.23021138,22.87077505,10.12281899
DNAJC18,2.527120356,3.407776893,7.130706638,5.763942178,3.227435816,6.897904703,6.665456261,7.350141343,4.311069811,2.279595739,11.09905445,11.02295301,14.06983363,10.60533235,8.272349376,13.13806282,12.23281353,17.0938762,8.029796379,10.47944947
DNAJC19,21.73323506,24.35785984,43.13597872,39.34243912,22.73656276,22.82359345,23.01949922,30.98400194,30.19176374,36.07708039,24.04052222,16.10406233,17.58361653,22.45530028,22.13463098,19.55854829,20.54328204,19.60508998,25.22095936,20.60226847
DNAJC1,31.45663148,73.96424848,43.5836464,162.7410595,39.90138309,31.18579021,41.63178419,39.25424831,20.29914328,35.84581705,40.63710028,34.31831213,30.31556629,28.13395012,41.69939379,25.94602355,25.32364003,32.77794819,41.99866399,28.91450195
DNAJC21,57.81088662,66.81953442,48.5079909,63.46618622,83.99361568,111.8912752,96.37594135,81.26881171,41.29776478,45.92229097,54.4552002,57.03059313,58.24940525,64.2543119,42.56226924,63.56115566,54.42253715,55.42292852,53.44493199,70.03673954
DNAJC22,0.433220632,3.00116715,0.831382837,0.282700161,1.862599774,2.492926963,0.127481404,0.599138159,1.29903097,0,3.981990083,0,4.307692009,0.155579448,0.187581619,3.317525912,2.059231135,2.775552064,4.961500201,0.082299341
DNAJC24,12.1061099,8.829240132,12.82248144,12.72150726,9.312998871,13.25123798,31.74286957,11.55480735,15.23149499,11.19975298,16.59657807,17.88106231,14.17274777,23.20726761,13.84352345,16.52160915,19.36657853,17.46835545,9.466020121,25.78712698
DNAJC25,10.806448,6.854278524,14.51722338,6.737687179,10.75811939,8.144368184,11.78292405,8.163257416,14.14659001,7.962066276,11.00990542,13.85504673,11.90863661,17.68419722,12.02398175,9.275868471,15.02748436,15.86029751,8.552059558,13.38735954
DNAJC27,5.992885416,6.254045094,5.212130861,5.104308469,7.225602572,6.425942802,9.816068101,3.755312389,6.766381094,6.706636738,9.375506501,9.107124902,14.05513161,12.96495397,7.878427977,15.49829269,9.511686672,12.31375876,5.549046278,9.51929049
DNAJC28,0.7461022,0.871306592,2.49414851,1.115095081,2.151623877,1.403784115,2.039702463,1.027093987,1.598807347,2.907310507,2.169293105,1.41604686,1.940666707,1.296495397,1.932090671,2.40974519,1.789569915,1.497916987,1.806160161,2.606145811
DNAJC2,82.64886955,50.71004366,65.90307794,72.04142445,58.20624294,59.76973917,171.6081813,55.78404216,45.53745926,74.49983175,30.96443034,20.9075154,27.18403592,17.32117851,19.84613524,26.1440848,23.38698218,26.19151908,27.07064145,22.11108973
DNAJC30,11.86543177,9.31329935,33.47914731,19.44348887,22.6081076,10.74620943,17.81097329,11.62969962,26.55162201,40.80145996,23.84736598,16.0762967,16.96613167,24.68527237,27.08678571,14.42546093,19.2194906,16.76345334,23.54536499,19.50494391
DNAJC3,82.09530985,153.7565699,56.66193795,159.8826468,367.6547158,361.7285429,166.1446926,144.3601996,58.41356843,164.8246832,107.7366048,129.8598267,126.4814824,105.7162347,108.1032867,106.4249109,137.8949421,134.5702187,88.04486761,117.4411602
DNAJC4,11.76916051,35.16206158,75.30409925,29.98192267,35.43756639,21.09306649,18.88545941,37.36054377,32.90402621,69.04862455,36.16479053,18.51967168,32.25623299,20.27718802,34.06482192,20.97798724,15.73840939,22.51281119,50.7683332,19.42264457
DNAJC5,120.8444886,170.2726704,86.75160139,104.4577096,187.6569273,119.3458529,70.62469776,92.2351798,135.4703725,189.3385968,97.85592046,99.87295205,82.84588556,102.9158046,115.9817147,88.15376068,117.6703506,70.88671859,131.1098189,99.88396736
DNAJC6,18.38780907,19.05257081,4.636558128,6.549220404,0.706503363,18.73325698,9.051179677,12.26093447,6.223928601,5.252981485,2.169293105,1.971359354,3.205040471,2.178112268,1.594443757,3.845689242,3.064332047,4.295497242,2.002008853,1.591120601
DNAJC7,87.39022869,95.76627565,40.96159284,186.0481173,72.3363102,78.46669139,63.72249032,71.89657908,86.23567128,103.3086359,86.10310645,77.35503041,60.80755682,79.39737814,74.01970666,62.91745661,73.69105705,73.50807332,73.20388894,91.05050472
DNAJC8,116.2475364,103.3950489,79.94065738,338.9417879,80.68589539,103.6621959,100.5464044,87.17460213,138.4824114,103.9693883,102.0607831,119.336655,68.77605193,113.3136977,102.7384525,92.95674596,92.34671055,95.62437706,91.22196862,134.3948245
DNAJC9,94.82718288,61.22380987,63.31300064,136.7169391,30.21907565,54.03358684,60.80862966,91.61464385,62.73891331,62.60628877,29.67176938,17.07585919,24.09661161,13.97622038,22.99750643,29.62666175,21.94061745,28.90098657,39.90961127,16.51473451
DNAL1,15.69221402,8.093470121,14.19746075,11.33941758,6.181904423,15.63525066,11.83755893,8.430729809,19.38553908,4.493116239,20.83115707,17.79776543,26.61065712,30.6491512,19.65855362,21.25857401,29.49113162,28.28419722,16.25544145,26.55525416
DNAL4,18.55628376,27.55265068,47.74056059,48.07473299,17.5662427,21.80706013,17.04608487,16.60468612,41.62609129,35.11898942,32.67312012,12.99431236,21.90601056,13.06867361,24.34809408,22.39742618,17.57700862,21.67573993,37.49414407,13.08559528
DNALI1,1.010848142,0.832581855,2.142409618,1.287856291,0.610161995,0.810806342,1.438718701,30.63093838,1.698732806,1.916181925,30.4592525,7.219062422,28.06615715,6.871425606,23.12881356,38.53941794,30.47171787,29.36357858,43.28256097,8.065335458
DNASE1L1,30.42171552,24.35785984,15.41255874,15.17157533,25.80342963,20.39117443,8.213444737,16.12323581,26.39459629,6.07892197,24.64970727,28.29317157,15.2018892,28.03023049,29.56286308,17.33035924,24.66174431,20.88272505,18.2574503,23.6473441
DNASE1L3,0.120339065,0.290435531,0.159881315,0.109938952,0.176625841,0.701892057,0.400655841,0.759621594,0.071375328,1.618843351,3.848266535,7.496718669,4.704646562,30.23427267,10.72966858,10.79433804,10.19809705,9.912685943,3.873451912,16.4873014
DNASE1,3.513900685,1.95559924,8.66556726,3.408107501,7.659138727,2.638146009,5.299584077,3.412947727,6.038352748,2.709084791,2.347591168,1.304984361,2.469939445,2.255901992,1.050457064,2.904898311,1.789569915,1.497916987,2.067291751,1.563687487
DNASE2,55.74105471,101.0134776,105.7774778,152.7523205,127.1866622,51.8916059,46.98600315,68.55852362,74.9012692,63.66349259,75.94011684,64.44401493,50.91309702,54.21943752,84.54303546,54.63189438,67.41530502,60.8418635,77.27318954,79.22683267
DND1,3.152883492,2.342846614,2.686006088,3.518046452,2.328249718,2.020965062,0.874158198,3.562732267,2.369660889,3.402874798,3.135074282,2.221249976,2.175899035,1.555794477,2.644900821,2.162168629,1.716025946,1.431832414,4.417476057,1.700853056
DNER,11.88949958,0.425972112,51.67364093,0.769572661,0.128455157,7.914438027,6.100895758,0.395859141,7.094707603,0.066075239,0.68347591,2.915390594,0.646888902,0.855686962,0.844117283,0.990306242,0.465778471,1.321691459,1.218614085,1.673419942
DNHD1,16.75119779,2.536470301,7.674303108,4.460380323,4.961580433,4.973752338,2.877437402,12.03625766,7.894111276,5.252981485,6.195857703,9.856796769,9.409293125,10.4497529,7.20313415,16.10898154,9.781347892,13.32705555,4.004017706,7.022877134
DNLZ,11.38407551,7.202801161,18.8979714,5.167130727,2.23190835,1.331174592,3.059553694,6.194660608,7.565784768,6.442335783,5.48266545,8.385218659,3.616697045,3.707976837,11.4049624,2.261199254,2.157289761,2.46715739,15.73317827,3.621171022
DNM1L,90.68751906,69.47217894,156.6197359,107.834406,117.4401271,119.2974466,189.8015988,202.7440734,146.4193479,131.42365,64.14272831,74.93942107,65.04173872,88.23947675,57.90644563,77.83807066,87.68892584,71.32728241,51.05122576,79.52859692
DNM1P35,0.457288445,1.123017385,1.215097992,2.198779033,0.240853419,0.520368249,9.542893664,1.904403434,1.570257216,0.627714769,1.307519132,0.638609368,1.514308112,0.648247699,1.294313168,2.063138005,1.127674193,1.299663268,1.175092153,0.877859642
DNM1,7.340682939,13.5536581,6.906872797,2.230190162,8.269300722,10.87932689,16.91860346,5.338748953,3.668691859,8.920157238,17.17604677,80.52031163,20.95037922,17.39896823,36.74723906,11.17395544,35.9630009,22.7330931,14.64512998,39.36651831
DNM2,112.4688897,119.0204805,97.30376816,107.583117,276.1946441,92.58924365,92.87930856,80.86225367,171.3721625,123.5937342,96.47411047,103.2603583,85.58046137,106.9608703,125.9610568,83.64786728,100.9758696,91.02048515,120.3381409,117.0296635
DNM3,2.142035349,10.765477,3.645293976,5.151425162,3.131094448,36.98245048,4.643965428,2.343058158,3.69724199,8.622818664,3.105357938,5.858546812,4.513520296,4.200645088,4.033004798,5.875817039,6.324781344,9.824573179,1.91496499,8.449399052
DNMBP,6.041021041,10.95910069,8.441733419,20.63711178,23.94082986,9.41503484,17.90203143,29.8392201,8.536489228,11.43101631,31.35074282,52.53256193,49.72223336,40.00984796,34.9089392,77.47495837,52.48587929,47.36061062,45.26280886,49.35217173
DNMT1,115.2126204,145.1790406,68.42920272,206.0413009,68.37025723,183.5931794,130.9416134,86.35078717,294.5802537,74.26856841,66.53489399,49.36728072,57.64662241,33.83852987,49.3152075,56.41444561,43.02322193,52.2949254,86.82625353,26.71985285
DNMT3A,51.69766214,46.60522149,40.35404384,97.56296679,16.00872392,30.36288228,50.77402201,83.99703011,48.52094797,52.33158913,20.37055374,17.43681231,27.47807633,13.17239324,16.13201919,21.01099744,13.43403169,17.38024269,25.87378833,12.04313696
DNMT3B,18.09899531,13.45684625,95.00147723,47.58786049,22.54388003,10.97613959,22.14534102,12.51770796,17.30137951,56.16395298,3.075641594,1.749234356,4.704646562,1.581724385,1.988365156,3.532092265,2.132775104,2.511213772,3.394710664,2.139782877
DNPEP,111.6265163,62.23065304,47.38882169,43.61435267,85.4226793,66.80076133,31.03261604,139.4601054,97.37022245,72.8809884,61.48311553,52.69915568,52.23627886,67.44369057,67.54814082,60.75528798,58.6635727,53.72675781,89.67694004,56.18301707
DNTTIP1,40.24138319,29.46952518,31.5925478,48.89142235,22.12640077,10.04431737,27.79094605,37.37124267,61.01163037,23.62189787,30.69698325,15.54874983,19.1420307,12.31670628,24.49815938,19.39349725,17.92021381,21.47748621,37.38533924,17.06339679
DNTTIP2,118.0526223,112.4372751,64.27228853,116.8965167,56.66478106,84.39646912,154.1250173,132.2704475,85.96444504,128.5493771,75.2714991,58.1134525,69.14360245,62.9578165,60.49507197,70.97194738,72.04857508,73.61821427,63.19384467,77.58084584
DOC2B,0.120339065,0.077449475,0,0.157055645,2.376420402,0.363047616,0.254962808,0.064193374,0.042825197,0.066075239,1.90184601,4.248140579,1.381989928,2.981939414,4.426926197,2.261199254,3.284963954,3.105974929,0.913960563,3.840635933
DOCK10,35.5962953,19.59471714,8.633590997,2.057428952,23.68391954,50.77825988,8.668735466,20.8735455,9.078941721,7.829915798,21.2917604,21.40729664,17.4218943,12.67972499,15.4379672,31.27717216,9.389113391,20.66244314,22.89253602,13.05816217
DOCK11,19.85594565,19.6140795,3.03774498,1.696200968,73.54057729,27.33748548,12.85741017,16.93635189,14.00383935,9.613947246,24.15938759,233.8976225,32.37384916,281.9099592,94.12845616,48.26092422,136.3505187,61.21634275,10.35821972,369.8258072
